"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/50/P00815888.jpg,Gucci,Interlocking G leather loafers,€ 635,,,P00815888,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Slip into these loafers from Gucci for an instantly sophisticated finish to your look. The style is made in Italy from off-white leather, and is accented with gold-tone Interlocking G hardware.",[]
"['Men', 'Designers', 'Amiri', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/34/P00836772.jpg,Amiri,Chunky Skel leather low-top sneakers,€ 499,,,P00836772,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 48 / EU 48']","Inspired by Los Angeles streetwear culture, Amiri presents a rock’n’roll aesthetic with a luxurious slant. The Chunky Skel sneakers are made from leather to a low-top silhouette, featuring hand-cut bone appliqués on the sides.",[]
"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/4f/P00815988.jpg,Gucci,Horsebit leather loafers,€ 695,,,P00815988,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","These loafers from Gucci are easy to wear and endlessly versatile. Made from black leather, the style is accented with the house's signature red and green Web stripe, and gold-tone Horsebit hardware at the penny strap.",[]
"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/2d/P00830475.jpg,Christian Louboutin,Paqueboat canvas and leather loafers,€ 635,,,P00830475,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47']","Christian Louboutin's Paqueboat loafers are inspired by the boat shoe silhouette. Made from beige canvas and leather, this style has a rounded toe and is set atop a comfy rubber sole.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/06/P00831133.jpg,Manolo Blahnik,Padstow raffia and leather loafers,€ 669,,,P00831133,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","Inspired by summer escapes to Capri, the Padstow loafers from Manolo Blahnik are a classic shape reimagined with a warm-weather appeal. The uppers are crafted from raffia with leather penny straps and heel counters.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/57/P00831264.jpg,Manolo Blahnik,Mario velvet loafers,€ 655,,,P00831264,"['UK_ 6 / EU 40', 'UK_ 6.5 / EU 40.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","A favorite among modern dandies, the Mario loafers from Manolo Blahnik draw inspiration from the Regency fashion arbiter Beau Brummell. The streamlined shape is crafted in Italy with velvet uppers to suit evening and office attire alike.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/61/P00831202.jpg,Manolo Blahnik,Otawi leather slides,€ 529,,,P00831202,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","Achieve effortless elegance in the Otawi slides from Manolo Blahnik. Designed with cross-over straps, this pair is made in Italy from smooth black leather and has a cushioned leather insole for added comfort.",[]
"['Men', 'Designers', 'Amiri', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/5d/P00836776.jpg,Amiri,MA-1 leather sneakers,€ 635,,,P00836776,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 48 / EU 48']","Calling to mind the chunky styles of an earlier era, Amiri's MA-1 sneakers have wide laces and oversized tongues. Made from panels of leather, they feature mesh inserts and perforated toe boxes for optimal airflow.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/8f/P00831216.jpg,Manolo Blahnik,Mario patent leather loafers,€ 655,,,P00831216,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","A favorite among modern dandies, the Mario loafers from Manolo Blahnik draw inspiration from the Regency fashion arbiter Beau Brummell. The streamlined shape is crafted in Italy from patent leather to suit evening and office attire alike.",[]
"['Men', 'Designers', 'Amiri', 'Shoes', 'Sneakers', 'High-Top']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/da/P00836779.jpg,Amiri,MA Court canvas high-top sneakers,€ 499,,,P00836779,"['EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46', 'EU_ 47 / EU 47', 'EU_ 48 / EU 48']","The MA Court high-top sneakers from Amiri will bring a sporty retro flair into your shoe collection. They're built with canvas uppers and thick rubber soles, then accented with logo detailing on the sides.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/92/P00831260.jpg,Manolo Blahnik,Monaco suede loafers,€ 585,,,P00831260,"['UK_ 6 / EU 40', 'UK_ 6.5 / EU 40.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Manolo Blahnik's Monaco loafers are essential for between-the-seasons wear. Expertly crafted by artisans in Italy, the suede uppers have apron toes and the rubber soles are suitable for indoor or outdoor use.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/99/P00831219.jpg,Manolo Blahnik,Monaco suede loafers,€ 585,,,P00831219,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Manolo Blahnik's Monaco loafers are essential for between-the-seasons wear. Expertly crafted by artisans in Italy, the suede uppers have apron toes and the rubber soles are suitable for indoor or outdoor use.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/4d/P00831225.jpg,Manolo Blahnik,Plymouth suede penny loafers,€ 669,,,P00831225,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Creativity and craftsmanship are at the heart of every Manolo Blahnik design, including the Plymouth penny loafers. Crafted in Italy from suede, this timeless essential has leather heel counters that allow the shoes to be worn backless.",[]
"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Boots', 'Ankle boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/ae/P00829071.jpg,Saint Laurent,Vlad 45 leather ankle boots,€ 919,,,P00829071,"['EU_ 39 / EU 39', 'EU_ 40 / EU 40', 'EU_ 41 / EU 41', 'EU_ 42 / EU 42', 'EU_ 43 / EU 43', 'EU_ 44 / EU 44', 'EU_ 45 / EU 45', 'EU_ 46 / EU 46']","Since its conception in 1961, Saint Laurent has been coveted for its elegant Parisian aesthetic. The Vlad ankle boots embody this distinct flair with a streamlined silhouette, crafted from smooth leather and detailed with buckled front straps.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/21/P00831171.jpg,Manolo Blahnik,Plymouth suede penny loafers,€ 669,,,P00831171,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Creativity and craftsmanship are at the heart of every Manolo Blahnik design, including the Plymouth penny loafers. Crafted in Italy from suede, this timeless essential has leather heel counters that allow the shoes to be worn backless.",[]
"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/8e/P00831256.jpg,Manolo Blahnik,Truro leather loafers,€ 669,,,P00831256,"['UK_ 6 / EU 40', 'UK_ 6.5 / EU 40.5', 'UK_ 7 / EU 41', 'UK_ 7.5 / EU 41.5', 'UK_ 8 / EU 42', 'UK_ 8.5 / EU 42.5', 'UK_ 9 / EU 43', 'UK_ 9.5 / EU 43.5', 'UK_ 10 / EU 44', 'UK_ 10.5 / EU 44.5', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46', 'UK_ 13 / EU 47']","Invest in timeless footwear designs like the Truro loafers from Manolo Blahnik. Crafted in Italy from top-grain leather, this pair is elegantly shaped with apron toes and low heels.",[]
"['Men', 'Designers', 'John Lobb', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1094/1236/90/jpeg/catalog/product/66/P00829982.jpg,John Lobb,Dixter suede Chelsea boots,"€ 1,339",,,P00829982,"['UK_ 6 / EU 40', 'UK_ 7 / EU 41', 'UK_ 8 / EU 42', 'UK_ 9 / EU 43', 'UK_ 10 / EU 44', 'UK_ 11 / EU 45', 'UK_ 12 / EU 46']","Unparalleled artisanship shines through in John Lobb's designs, which are created using high-quality materials and meticulous manufacturing processes. Made in the United Kingdom, the Dixter Chelsea boots are made from luxurious brown suede.",[]
